what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1320508006109
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1320508006162
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1320508006192
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1320508006218
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1320508006251
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1320508006269
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1320508006285
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1320508006285
stopped,bundle,org.eclipse.emf.teneo.hibernate.eclipse,1.1.2.v201006151458,"org.eclipse.emf.teneo.hibernate.eclipse",1320508006299
stopped,bundle,org.eclipse.emf.teneo.orm.eclipse,1.0.0.v201006151458,"org.eclipse.emf.teneo.orm.eclipse",1320508006312
stopped,bundle,org.eclipse.emf.teneo.eclipse,1.1.2.v201006151458,"org.eclipse.emf.teneo.eclipse",1320508006327
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.0.v201110251216-213216,"overlay.com.android.ide.eclipse.adt.overlay",1320508006341
stopped,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1320508006430
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1320508006454
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1320508006462
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1320508006488
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20100521-1846,"org.eclipse.emf.cheatsheets",1320508006505
stopped,bundle,org.eclipse.m2m.atl.cheatsheets,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.cheatsheets",1320508006511
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1320508006567
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.2.v201108260345,"org.eclipse.datatools.connectivity.oda.template.ui",1320508006583
stopped,bundle,org.eclipse.datatools.connectivity.ui.templates,1.0.0.v200906020553,"org.eclipse.datatools.connectivity.ui.templates",1320508006596
stopped,bundle,org.eclipse.datatools.sdk,1.7.0.v200906161850,"org.eclipse.datatools.sdk",1320508006596
stopped,bundle,org.eclipse.egf.emf.pattern.ui,0.6.0.v20110909-0922,"org.eclipse.egf.emf.pattern.ui",1320508006603
stopped,bundle,org.eclipse.egf.emf.wrapper.ui,0.6.0.v20110909-0922,"org.eclipse.egf.emf.wrapper.ui",1320508006606
stopped,bundle,org.eclipse.egf.producer.ui,0.6.0.v20110909-0922,"org.eclipse.egf.producer.ui",1320508006606
stopped,bundle,org.eclipse.egf.portfolio.task.ant.ui,0.6.0.v20110909-0922,"org.eclipse.egf.portfolio.task.ant.ui",1320508006617
stopped,bundle,org.eclipse.egf.portfolio.task.jet.ui,0.6.0.v20110909-0922,"org.eclipse.egf.portfolio.task.jet.ui",1320508006637
stopped,bundle,org.eclipse.egf.task.ui,0.6.0.v20110909-0922,"org.eclipse.egf.task.ui",1320508006652
stopped,bundle,org.eclipse.egf.model.editor,0.6.0.v20110909-0922,"org.eclipse.egf.model.editor",1320508006652
stopped,bundle,org.eclipse.egf.pattern.ui.java,0.6.0.v20110909-0922,"org.eclipse.egf.pattern.ui.java",1320508006661
stopped,bundle,org.eclipse.egf.pattern.ui.jet,0.6.0.v20110909-0922,"org.eclipse.egf.pattern.ui.jet",1320508006673
stopped,bundle,org.eclipse.egf.portfolio.genchain.tools.ui,0.6.0.v20110909-0922,"org.eclipse.egf.portfolio.genchain.tools.ui",1320508006691
stopped,bundle,org.eclipse.egf.pattern.ui,0.6.0.v20110909-0922,"org.eclipse.egf.pattern.ui",1320508006712
stopped,bundle,org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.emf.ui,1.0.0.v20110524-1809,"org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.emf.ui",1320508006724
stopped,bundle,org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.editor,1.0.0.v20110524-1809,"org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.editor",1320508006737
stopped,bundle,org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.emf.edit,1.0.0.v20110524-1809,"org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.emf.edit",1320508006740
stopped,bundle,org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.edit,1.0.0.v20110524-1809,"org.eclipse.emf.cdo.dawn.codegen.dawngenmodel.edit",1320508006756
stopped,bundle,org.eclipse.uml2.uml.ecore.exporter,2.4.100.v201008301510,"org.eclipse.uml2.uml.ecore.exporter",1320508006827
stopped,bundle,org.eclipse.xsd.ecore.exporter,2.5.0.v20100521-1855,"org.eclipse.xsd.ecore.exporter",1320508006835
stopped,bundle,org.eclipse.emf.exporter,2.6.0.v20100521-1846,"org.eclipse.emf.exporter",1320508006844
stopped,bundle,org.eclipse.egf.portfolio.genchain.tools,0.6.0.v20110909-0922,"org.eclipse.egf.portfolio.genchain.tools",1320508006846
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.1.v20110912-0930,"org.eclipse.emf.eef.codegen.ecore",1320508006846
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.1.v20110912-0930,"org.eclipse.emf.eef.codegen",1320508006892
stopped,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1320508006906
stopped,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1320508006923
stopped,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1320508006939
stopped,bundle,org.eclipse.gmt.modisco.kdm.uml2converter,0.9.1.v201109150824,"org.eclipse.gmt.modisco.kdm.uml2converter",1320508006954
stopped,bundle,org.eclipse.modisco.kdm.uml2converter,0.9.1.v201109150824,"org.eclipse.modisco.kdm.uml2converter",1320508006973
stopped,bundle,org.eclipse.xtend.typesystem.uml2.ui,1.0.1.v201108020519,"org.eclipse.xtend.typesystem.uml2.ui",1320508006987
stopped,bundle,org.eclipse.uml2.uml.ecore.importer,2.4.100.v201008301510,"org.eclipse.uml2.uml.ecore.importer",1320508006989
stopped,bundle,org.eclipse.xsd.ecore.importer,2.6.0.v20100521-1855,"org.eclipse.xsd.ecore.importer",1320508006991
stopped,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1320508007036
stopped,bundle,org.eclipse.papyrus.controlmode.umlprofiles,0.8.1.v201109161105,"org.eclipse.papyrus.controlmode.umlprofiles",1320508007109
stopped,bundle,org.eclipse.papyrus.controlmode,0.8.1.v201109161105,"org.eclipse.papyrus.controlmode",1320508007126
stopped,bundle,org.eclipse.papyrus.modelexplorer.resourceloading,0.8.1.v201109161105,"org.eclipse.papyrus.modelexplorer.resourceloading",1320508007137
stopped,bundle,org.eclipse.papyrus.message.editor.xtext.ui,0.8.1.v201109161105,"org.eclipse.papyrus.message.editor.xtext.ui",1320508007146
stopped,bundle,org.eclipse.papyrus.properties.notation,0.8.1.v201109161105,"org.eclipse.papyrus.properties.notation",1320508007171
stopped,bundle,org.eclipse.papyrus.properties.sysml,0.8.1.v201109161105,"org.eclipse.papyrus.properties.sysml",1320508007179
stopped,bundle,org.eclipse.papyrus.properties.table,0.8.1.v201109161105,"org.eclipse.papyrus.properties.table",1320508007193
stopped,bundle,org.eclipse.papyrus.table.widgets.celleditors.uml,0.8.1.v201109161105,"org.eclipse.papyrus.table.widgets.celleditors.uml",1320508007204
stopped,bundle,org.eclipse.papyrus.properties.uml,0.8.1.v201109161105,"org.eclipse.papyrus.properties.uml",1320508007232
stopped,bundle,org.eclipse.papyrus.sysml.table.allocation,0.8.1.v201109161105,"org.eclipse.papyrus.sysml.table.allocation",1320508007233
stopped,bundle,org.eclipse.papyrus.sysml.table.requirement,0.8.1.v201109161105,"org.eclipse.papyrus.sysml.table.requirement",1320508007234
stopped,bundle,org.eclipse.papyrus.table.menu,0.8.1.v201109161105,"org.eclipse.papyrus.table.menu",1320508007234
stopped,bundle,org.eclipse.papyrus.table.default,0.8.1.v201109161105,"org.eclipse.papyrus.table.default",1320508007245
stopped,bundle,org.eclipse.papyrus.table.common,0.8.1.v201109161105,"org.eclipse.papyrus.table.common",1320508007246
stopped,bundle,org.eclipse.papyrus.uml.menu,0.8.1.v201109161105,"org.eclipse.papyrus.uml.menu",1320508007247
